classification,ingredient_name,specification,product_name,manufacturer,price
注射薬,ドセタキセル,８０ｍｇ４ｍＬ１瓶,ドセタキセル点滴静注８０ｍｇ／４ｍＬ「トーワ」,東和薬品,"10,166 "
注射薬,ドセタキセル,８０ｍｇ４ｍＬ１瓶,ドセタキセル点滴静注液８０ｍｇ／４ｍＬ「ＮＫ」,日本化薬,"9,954 "
注射薬,ドセタキセル水和物,８０ｍｇ４ｍＬ１瓶,ドセタキセル点滴静注液８０ｍｇ／４ｍＬ「サワイ」,沢井製薬,"10,166 "
注射薬,ドセタキセル,８０ｍｇ４ｍＬ１瓶,ドセタキセル点滴静注８０ｍｇ／４ｍＬ「ＥＥ」,エルメッド,"10,166 "
注射薬,ドセタキセル,８０ｍｇ４ｍＬ１瓶,ドセタキセル点滴静注８０ｍｇ／４ｍＬ「ニプロ」,ニプロ,"9,954 "
注射薬,ドセタキセル,８０ｍｇ４ｍＬ１瓶,ドセタキセル点滴静注８０ｍｇ／４ｍＬ「ヤクルト」,ヤクルト本社,"10,166 "
注射薬,ドセタキセル,２０ｍｇ２ｍＬ１瓶,ドセタキセル点滴静注液２０ｍｇ／２ｍＬ「サンド」,サンド,"4,637 "
注射薬,ドセタキセル水和物,２０ｍｇ２ｍＬ１瓶,ドセタキセル点滴静注液２０ｍｇ／２ｍＬ「ホスピーラ」,ファイザー,"2,865 "
注射薬,ドセタキセル,８０ｍｇ８ｍＬ１瓶,ドセタキセル点滴静注液８０ｍｇ／８ｍＬ「サンド」,サンド,"16,163 "
注射薬,ドセタキセル水和物,８０ｍｇ８ｍＬ１瓶,ドセタキセル点滴静注液８０ｍｇ／８ｍＬ「ホスピーラ」,ファイザー,"9,954 "
注射薬,ドセタキセル水和物,１２０ｍｇ１２ｍＬ１瓶,ドセタキセル点滴静注液１２０ｍｇ／１２ｍＬ「ホスピーラ」,ファイザー,"9,560 "
注射薬,パクリタキセル,３０ｍｇ５ｍＬ１瓶,パクリタキセル３０ｍｇ５ｍＬ注射液,,"1,652 "
注射薬,パクリタキセル,３０ｍｇ５ｍＬ１瓶,タキソール注射液３０ｍｇ,チェプラファーム,"1,652 "
注射薬,パクリタキセル,１００ｍｇ１６．７ｍＬ１瓶,パクリタキセル１００ｍｇ１６．７ｍＬ注射液,,"2,416 "
注射薬,パクリタキセル,１００ｍｇ１６．７ｍＬ１瓶,タキソール注射液１００ｍｇ,チェプラファーム,"5,241 "
注射薬,パクリタキセル,１００ｍｇ１６．７ｍＬ１瓶,パクリタキセル注１００ｍｇ／１６．７ｍＬ「ＮＫ」,日本化薬,"5,241 "
注射薬,パクリタキセル,１００ｍｇ１６．７ｍＬ１瓶,パクリタキセル注射液１００ｍｇ「サワイ」,沢井製薬,"5,241 "
注射薬,パクリタキセル,１００ｍｇ１６．７ｍＬ１瓶,パクリタキセル注射液１００ｍｇ「ＮＰ」,ニプロ,"5,241 "
注射薬,パクリタキセル,１５０ｍｇ２５ｍＬ１瓶,パクリタキセル注射液１５０ｍｇ「サワイ」,沢井製薬,"4,805 "
注射薬,ビノレルビン酒石酸塩,１０ｍｇ１ｍＬ１瓶,ビノレルビン酒石酸塩１０ｍｇ１ｍＬ注射液,,"2,268 "
注射薬,ビノレルビン酒石酸塩,４０ｍｇ４ｍＬ１瓶,ビノレルビン酒石酸塩４０ｍｇ４ｍＬ注射液,,"8,014 "
注射薬,ノギテカン塩酸塩,１．１ｍｇ１瓶,ハイカムチン注射用１．１ｍｇ,日本化薬,"6,325 "
注射薬,パクリタキセル,１００ｍｇ１瓶,アブラキサン点滴静注用１００ｍｇ,大鵬薬品工業,"48,198 "
注射薬,カバジタキセル　アセトン付加物,６０ｍｇ１．５ｍＬ１瓶（溶解液付）,ジェブタナ点滴静注６０ｍｇ,サノフィ,"470,502 "
注射薬,Ｌ－アスパラギナーゼ,５，０００Ｋ単位１瓶,ロイナーゼ注用５０００,協和キリン,"4,850 "
注射薬,Ｌ－アスパラギナーゼ,１０，０００Ｋ単位１瓶,ロイナーゼ注用１００００,協和キリン,"6,202 "
注射薬,シスプラチン,１０ｍｇ２０ｍＬ１瓶,シスプラチン１０ｍｇ２０ｍＬ注射液,,"1,016 "
注射薬,シスプラチン,１０ｍｇ２０ｍＬ１瓶,ランダ注１０ｍｇ／２０ｍＬ,日本化薬,"1,016 "
注射薬,シスプラチン,２５ｍｇ５０ｍＬ１瓶,シスプラチン２５ｍｇ５０ｍＬ注射液,,"2,167 "
注射薬,シスプラチン,２５ｍｇ５０ｍＬ１瓶,ランダ注２５ｍｇ／５０ｍＬ,日本化薬,"2,167 "
注射薬,シスプラチン,５０ｍｇ１００ｍＬ１瓶,シスプラチン５０ｍｇ１００ｍＬ注射液,,"3,363 "
注射薬,シスプラチン,５０ｍｇ１００ｍＬ１瓶,ランダ注５０ｍｇ／１００ｍＬ,日本化薬,"3,363 "
注射薬,シスプラチン,１００ｍｇ１瓶,動注用アイエーコール１００ｍｇ,日本化薬,"55,751 "
注射薬,シスプラチン,５０ｍｇ１瓶,動注用アイエーコール５０ｍｇ,日本化薬,"28,316 "
注射薬,ミトキサントロン塩酸塩,２０ｍｇ１０ｍＬ１瓶,ノバントロン注２０ｍｇ,あすか製薬,"30,568 "
注射薬,ミトキサントロン塩酸塩,１０ｍｇ５ｍＬ１瓶,ノバントロン注１０ｍｇ,あすか製薬,"17,265 "
注射薬,カルボプラチン,５０ｍｇ５ｍＬ１瓶,カルボプラチン５０ｍｇ５ｍＬ注射液,,"1,474 "
注射薬,カルボプラチン,５０ｍｇ５ｍＬ１瓶,パラプラチン注射液５０ｍｇ,チェプラファーム,"1,474 "
注射薬,カルボプラチン,１５０ｍｇ１５ｍＬ１瓶,カルボプラチン１５０ｍｇ１５ｍＬ注射液,,"2,277 "
注射薬,カルボプラチン,１５０ｍｇ１５ｍＬ１瓶,パラプラチン注射液１５０ｍｇ,チェプラファーム,"3,417 "
注射薬,カルボプラチン,１５０ｍｇ１５ｍＬ１瓶,カルボプラチン点滴静注液１５０ｍｇ「ＮＫ」,ヴィアトリス・ヘルスケア,"3,417 "
注射薬,カルボプラチン,１５０ｍｇ１５ｍＬ１瓶,カルボプラチン注射液１５０ｍｇ「日医工」,日医工,"3,417 "
注射薬,カルボプラチン,１５０ｍｇ１５ｍＬ１瓶,カルボプラチン点滴静注液１５０ｍｇ「ＳＷ」,沢井製薬,"3,417 "
注射薬,カルボプラチン,４５０ｍｇ４５ｍＬ１瓶,カルボプラチン４５０ｍｇ４５ｍＬ注射液,,"5,201 "
注射薬,カルボプラチン,４５０ｍｇ４５ｍＬ１瓶,パラプラチン注射液４５０ｍｇ,チェプラファーム,"8,097 "
注射薬,カルボプラチン,４５０ｍｇ４５ｍＬ１瓶,カルボプラチン点滴静注液４５０ｍｇ「ＮＫ」,ヴィアトリス・ヘルスケア,"8,097 "
注射薬,カルボプラチン,４５０ｍｇ４５ｍＬ１瓶,カルボプラチン点滴静注液４５０ｍｇ「ＳＷ」,沢井製薬,"8,097 "
注射薬,ネダプラチン,１０ｍｇ１瓶,アクプラ静注用１０ｍｇ,日医工,"4,150 "
注射薬,ネダプラチン,５０ｍｇ１瓶,アクプラ静注用５０ｍｇ,日医工,"18,459 "
注射薬,ネダプラチン,１００ｍｇ１瓶,アクプラ静注用１００ｍｇ,日医工,"36,705 "
注射薬,トラスツズマブ（遺伝子組換え）,６０ｍｇ１瓶,ハーセプチン注射用６０,中外製薬,"12,055 "
注射薬,トラスツズマブ（遺伝子組換え）,１５０ｍｇ１瓶,ハーセプチン注射用１５０,中外製薬,"27,495 "
注射薬,リツキシマブ（遺伝子組換え）,１００ｍｇ１０ｍＬ１瓶,リツキサン点滴静注１００ｍｇ,全薬工業,"19,109 "
注射薬,リツキシマブ（遺伝子組換え）,５００ｍｇ５０ｍＬ１瓶,リツキサン点滴静注５００ｍｇ,全薬工業,"94,007 "
注射薬,クラドリビン,８ｍｇ８ｍＬ１瓶,ロイスタチン注８ｍｇ,クリニジェン,"68,692 "
注射薬,三酸化二ヒ素,１２ｍｇ６ｍＬ１瓶,トリセノックス点滴静注１２ｍｇ,日本新薬,"27,423 "
注射薬,オキサリプラチン,５０ｍｇ１０ｍＬ１瓶,オキサリプラチン５０ｍｇ１０ｍＬ注射液,,"2,756 "
注射薬,オキサリプラチン,５０ｍｇ１０ｍＬ１瓶,エルプラット点滴静注液５０ｍｇ,ヤクルト本社,"12,419 "
注射薬,オキサリプラチン,５０ｍｇ１０ｍＬ１瓶,オキサリプラチン点滴静注液５０ｍｇ「ＤＳＥＰ」,第一三共エスファ,"5,433 "
注射薬,オキサリプラチン,５０ｍｇ１０ｍＬ１瓶,オキサリプラチン点滴静注５０ｍｇ「トーワ」,東和薬品,"5,433 "
注射薬,オキサリプラチン,５０ｍｇ１０ｍＬ１瓶,オキサリプラチン点滴静注液５０ｍｇ「ニプロ」,ニプロ,"8,075 "
注射薬,オキサリプラチン,１００ｍｇ２０ｍＬ１瓶,オキサリプラチン１００ｍｇ２０ｍＬ注射液,,"5,764 "
注射薬,オキサリプラチン,１００ｍｇ２０ｍＬ１瓶,エルプラット点滴静注液１００ｍｇ,ヤクルト本社,"21,988 "
注射薬,オキサリプラチン,１００ｍｇ２０ｍＬ１瓶,オキサリプラチン点滴静注液１００ｍｇ「ＤＳＥＰ」,第一三共エスファ,"18,224 "
注射薬,オキサリプラチン,１００ｍｇ２０ｍＬ１瓶,オキサリプラチン点滴静注１００ｍｇ「トーワ」,東和薬品,"9,067 "
注射薬,オキサリプラチン,２００ｍｇ４０ｍＬ１瓶,オキサリプラチン２００ｍｇ４０ｍＬ注射液,,"9,904 "
注射薬,オキサリプラチン,２００ｍｇ４０ｍＬ１瓶,エルプラット点滴静注液２００ｍｇ,ヤクルト本社,"38,693 "
注射薬,オキサリプラチン,２００ｍｇ４０ｍＬ１瓶,オキサリプラチン点滴静注液２００ｍｇ「ＤＳＥＰ」,第一三共エスファ,"18,118 "
注射薬,オキサリプラチン,２００ｍｇ４０ｍＬ１瓶,オキサリプラチン点滴静注２００ｍｇ「トーワ」,東和薬品,"18,118 "
注射薬,ボルテゾミブ,３ｍｇ１瓶,ベルケイド注射用３ｍｇ,ヤンセンファーマ,"77,417 "
注射薬,ボルテゾミブ,３ｍｇ１瓶,ボルテゾミブ注射用３ｍｇ「ＤＳＥＰ」,第一三共エスファ,"29,430 "
注射薬,ボルテゾミブ,３ｍｇ１瓶,ボルテゾミブ注射用３ｍｇ「ＮＫ」,日本化薬,"29,430 "
注射薬,ボルテゾミブ,３ｍｇ１瓶,ボルテゾミブ注射用３ｍｇ「サワイ」,沢井製薬,"29,430 "
注射薬,ボルテゾミブ,３ｍｇ１瓶,ボルテゾミブ注射用３ｍｇ「トーワ」,東和薬品,"29,430 "
注射薬,ボルテゾミブ水和物,３ｍｇ１瓶,ボルテゾミブ注射用３ｍｇ「ファイザー」,ファイザー,"29,430 "
注射薬,ボルテゾミブ,３ｍｇ１瓶,ボルテゾミブ注射用３ｍｇ「ヤクルト」,高田製薬,"29,430 "
注射薬,ボルテゾミブ,２ｍｇ１瓶,ボルテゾミブ注射用２ｍｇ「トーワ」,東和薬品,"22,593 "
注射薬,ボルテゾミブ水和物,１ｍｇ１瓶,ボルテゾミブ注射用１ｍｇ「ファイザー」,ファイザー,"12,879 "
注射薬,ベバシズマブ（遺伝子組換え）,１００ｍｇ４ｍＬ１瓶,アバスチン点滴静注用１００ｍｇ／４ｍＬ,中外製薬,"28,710 "
注射薬,ベバシズマブ（遺伝子組換え）,４００ｍｇ１６ｍＬ１瓶,アバスチン点滴静注用４００ｍｇ／１６ｍＬ,中外製薬,"107,607 "
注射薬,イブリツモマブ　チウキセタン（遺伝子組換え）・塩化イットリウム（９０Ｙ）,１セット,ゼヴァリン　イットリウム（９０Ｙ）静注用セット,ムンディファーマ,"2,652,994 "
注射薬,セツキシマブ（遺伝子組換え）,１００ｍｇ２０ｍＬ１瓶,アービタックス注射液１００ｍｇ,メルクバイオファーマ,"20,968 "
注射薬,セツキシマブ（遺伝子組換え）,５００ｍｇ１００ｍＬ１瓶,アービタックス注射液５００ｍｇ,メルクバイオファーマ,"99,041 "
注射薬,ミリプラチン水和物,７０ｍｇ１瓶,ミリプラ動注用７０ｍｇ,住友ファーマ,"39,756 "
注射薬,パニツムマブ（遺伝子組換え）,１００ｍｇ５ｍＬ１瓶,ベクティビックス点滴静注１００ｍｇ,武田薬品工業,"79,749 "
注射薬,パニツムマブ（遺伝子組換え）,４００ｍｇ２０ｍＬ１瓶,ベクティビックス点滴静注４００ｍｇ,武田薬品工業,"316,550 "
注射薬,テムシロリムス,２５ｍｇ１ｍＬ１瓶（希釈液付）,トーリセル点滴静注液２５ｍｇ,ファイザー,"133,439 "
注射薬,アザシチジン,１００ｍｇ１瓶,ビダーザ注射用１００ｍｇ,日本新薬,"24,103 "
注射薬,アザシチジン,１００ｍｇ１瓶,アザシチジン注射用１００ｍｇ「ＮＫ」,日本化薬,"11,034 "
注射薬,アザシチジン,１００ｍｇ１瓶,アザシチジン注射用１００ｍｇ「オーハラ」,大原薬品工業,"12,799 "
注射薬,アザシチジン,１００ｍｇ１瓶,アザシチジン注射用１００ｍｇ「サワイ」,沢井製薬,"11,034 "
注射薬,アザシチジン,１５０ｍｇ１瓶,アザシチジン注射用１５０ｍｇ「ＮＫ」,日本化薬,"19,390 "
注射薬,アザシチジン,１５０ｍｇ１瓶,アザシチジン注射用１５０ｍｇ「オーハラ」,大原薬品工業,"19,390 "
注射薬,エリブリンメシル酸塩,１ｍｇ２ｍＬ１瓶,ハラヴェン静注１ｍｇ,エーザイ,"66,857 "
注射薬,エリブリンメシル酸塩,１ｍｇ２ｍＬ１瓶,エリブリンメシル酸塩静注液１ｍｇ「日医工」,日医工,"26,758 "
注射薬,エリブリンメシル酸塩,１ｍｇ２ｍＬ１瓶,エリブリンメシル酸塩静注液１ｍｇ「ニプロ」,ニプロ,"26,758 "
注射薬,フルベストラント,２５０ｍｇ５ｍＬ１筒,フェソロデックス筋注２５０ｍｇ,アストラゼネカ,"38,401 "
注射薬,モガムリズマブ（遺伝子組換え）,２０ｍｇ５ｍＬ１瓶,ポテリジオ点滴静注２０ｍｇ,協和キリン,"171,219 "
注射薬,ペルツズマブ（遺伝子組換え）,４２０ｍｇ１４ｍＬ１瓶,パージェタ点滴静注４２０ｍｇ／１４ｍＬ,中外製薬,"206,472 "
注射薬,ブレンツキシマブ　ベドチン（遺伝子組換え）,５０ｍｇ１瓶,アドセトリス点滴静注用５０ｍｇ,武田薬品工業,"388,958 "
注射薬,トラスツズマブ　エムタンシン（遺伝子組換え）,１００ｍｇ１瓶,カドサイラ点滴静注用１００ｍｇ,中外製薬,"235,820 "
注射薬,トラスツズマブ　エムタンシン（遺伝子組換え）,１６０ｍｇ１瓶,カドサイラ点滴静注用１６０ｍｇ,中外製薬,"375,077 "
注射薬,ニボルマブ（遺伝子組換え）,２０ｍｇ２ｍＬ１瓶,オプジーボ点滴静注２０ｍｇ,小野薬品工業,"27,130 "
注射薬,ニボルマブ（遺伝子組換え）,１００ｍｇ１０ｍＬ１瓶,オプジーボ点滴静注１００ｍｇ,小野薬品工業,"131,811 "
注射薬,ニボルマブ（遺伝子組換え）,２４０ｍｇ２４ｍＬ１瓶,オプジーボ点滴静注２４０ｍｇ,小野薬品工業,"311,444 "
注射薬,ニボルマブ（遺伝子組換え）,１２０ｍｇ１２ｍＬ１瓶,オプジーボ点滴静注１２０ｍｇ,小野薬品工業,"157,660 "
注射薬,アレムツズマブ（遺伝子組換え）,３０ｍｇ１ｍＬ１瓶,マブキャンパス点滴静注３０ｍｇ,サノフィ,"90,907 "
注射薬,ラムシルマブ（遺伝子組換え）,１００ｍｇ１０ｍＬ１瓶,サイラムザ点滴静注液１００ｍｇ,日本イーライリリー,"76,659 "
注射薬,ラムシルマブ（遺伝子組換え）,５００ｍｇ５０ｍＬ１瓶,サイラムザ点滴静注液５００ｍｇ,日本イーライリリー,"362,032 "
注射薬,イピリムマブ（遺伝子組換え）,５０ｍｇ１０ｍＬ１瓶,ヤーボイ点滴静注液５０ｍｇ,ブリストル・マイヤーズ　スクイブ,"419,578 "
注射薬,イピリムマブ（遺伝子組換え）,２０ｍｇ４ｍＬ１瓶,ヤーボイ点滴静注液２０ｍｇ,ブリストル・マイヤーズ　スクイブ,"170,598 "
注射薬,トラベクテジン,０．２５ｍｇ１瓶,ヨンデリス点滴静注用０．２５ｍｇ,大鵬薬品工業,"49,368 "
注射薬,トラベクテジン,１ｍｇ１瓶,ヨンデリス点滴静注用１ｍｇ,大鵬薬品工業,"198,180 "
注射薬,塩化ラジウム（２２３Ｒａ）,１回分,ゾーフィゴ静注,バイエル薬品,"697,614 "
注射薬,カルフィルゾミブ,１０ｍｇ１瓶,カイプロリス点滴静注用１０ｍｇ,小野薬品工業,"24,426 "
注射薬,カルフィルゾミブ,４０ｍｇ１瓶,カイプロリス点滴静注用４０ｍｇ,小野薬品工業,"84,315 "
注射薬,エロツズマブ（遺伝子組換え）,３００ｍｇ１瓶,エムプリシティ点滴静注用３００ｍｇ,ブリストル・マイヤーズ　スクイブ,"162,608 "
注射薬,エロツズマブ（遺伝子組換え）,４００ｍｇ１瓶,エムプリシティ点滴静注用４００ｍｇ,ブリストル・マイヤーズ　スクイブ,"212,305 "
注射薬,ペムブロリズマブ（遺伝子組換え）,１００ｍｇ４ｍＬ１瓶,キイトルーダ点滴静注１００ｍｇ,ＭＳＤ,"214,498 "
注射薬,アフリベルセプト　ベータ（遺伝子組換え）,１００ｍｇ４ｍＬ１瓶,ザルトラップ点滴静注１００ｍｇ,サノフィ,"65,650 "
注射薬,アフリベルセプト　ベータ（遺伝子組換え）,２００ｍｇ８ｍＬ１瓶,ザルトラップ点滴静注２００ｍｇ,サノフィ,"127,409 "
注射薬,ダラツムマブ（遺伝子組換え）,１００ｍｇ５ｍＬ１瓶,ダラザレックス点滴静注１００ｍｇ,ヤンセンファーマ,"52,262 "
注射薬,ダラツムマブ（遺伝子組換え）,４００ｍｇ２０ｍＬ１瓶,ダラザレックス点滴静注４００ｍｇ,ヤンセンファーマ,"187,970 "
注射薬,アベルマブ（遺伝子組換え）,２００ｍｇ１０ｍＬ１瓶,バベンチオ点滴静注２００ｍｇ,メルクバイオファーマ,"166,397 "
注射薬,リツキシマブ（遺伝子組換え）［リツキシマブ後続１］,１００ｍｇ１０ｍＬ１瓶,リツキシマブＢＳ点滴静注１００ｍｇ「ＫＨＫ」,サンド,"12,193 "
注射薬,リツキシマブ（遺伝子組換え）［リツキシマブ後続１］,５００ｍｇ５０ｍＬ１瓶,リツキシマブＢＳ点滴静注５００ｍｇ「ＫＨＫ」,サンド,"59,140 "
注射薬,ロミデプシン,１０ｍｇ１瓶（溶解液付）,イストダックス点滴静注用１０ｍｇ,ブリストル・マイヤーズ　スクイブ,"111,785 "
注射薬,アテゾリズマブ（遺伝子組換え）,１，２００ｍｇ２０ｍＬ１瓶,テセントリク点滴静注１２００ｍｇ,中外製薬,"563,917 "
注射薬,アテゾリズマブ（遺伝子組換え）,８４０ｍｇ１４ｍＬ１瓶,テセントリク点滴静注８４０ｍｇ,中外製薬,"445,699 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続１］,６０ｍｇ１瓶,トラスツズマブＢＳ点滴静注用６０ｍｇ「ＣＴＨ」,Ｃｅｌｌｔｒｉｏｎ,"5,653 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続１］,６０ｍｇ１瓶,トラスツズマブＢＳ点滴静注用６０ｍｇ「ＮＫ」,日本化薬,"5,653 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続１］,１５０ｍｇ１瓶,トラスツズマブＢＳ点滴静注用１５０ｍｇ「ＣＴＨ」,Ｃｅｌｌｔｒｉｏｎ,"12,907 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続１］,１５０ｍｇ１瓶,トラスツズマブＢＳ点滴静注用１５０ｍｇ「ＮＫ」,日本化薬,"12,907 "
注射薬,デュルバルマブ（遺伝子組換え）,１２０ｍｇ２．４ｍＬ１瓶,イミフィンジ点滴静注１２０ｍｇ,アストラゼネカ,"67,871 "
注射薬,デュルバルマブ（遺伝子組換え）,５００ｍｇ１０ｍＬ１瓶,イミフィンジ点滴静注５００ｍｇ,アストラゼネカ,"275,693 "
注射薬,オビヌツズマブ（遺伝子組換え）,１，０００ｍｇ４０ｍＬ１瓶,ガザイバ点滴静注１０００ｍｇ,中外製薬,"458,799 "
注射薬,ブリナツモマブ（遺伝子組換え）,３５μｇ１瓶（輸液安定化液付）,ビーリンサイト点滴静注用３５μｇ,アムジェン,"285,961 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続２］,６０ｍｇ１瓶（溶解液付）,トラスツズマブＢＳ点滴静注用６０ｍｇ「第一三共」,第一三共,"5,653 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続２］,１５０ｍｇ１瓶（溶解液付）,トラスツズマブＢＳ点滴静注用１５０ｍｇ「第一三共」,第一三共,"12,907 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続３］,６０ｍｇ１瓶,トラスツズマブＢＳ点滴静注用６０ｍｇ「ファイザー」,ファイザー,"5,653 "
注射薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続３］,１５０ｍｇ１瓶,トラスツズマブＢＳ点滴静注用１５０ｍｇ「ファイザー」,ファイザー,"12,907 "
注射薬,ネシツムマブ（遺伝子組換え）,８００ｍｇ５０ｍＬ１瓶,ポートラーザ点滴静注液８００ｍｇ,日本化薬,"228,328 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続１］,１００ｍｇ４ｍＬ１瓶,ベバシズマブＢＳ点滴静注１００ｍｇ「ファイザー」,ファイザー,"8,141 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続１］,４００ｍｇ１６ｍＬ１瓶,ベバシズマブＢＳ点滴静注４００ｍｇ「ファイザー」,ファイザー,"30,602 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続２］,１００ｍｇ４ｍＬ１瓶,ベバシズマブＢＳ点滴静注１００ｍｇ「第一三共」,第一三共,"8,975 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続２］,４００ｍｇ１６ｍＬ１瓶,ベバシズマブＢＳ点滴静注４００ｍｇ「第一三共」,第一三共,"33,867 "
注射薬,リツキシマブ（遺伝子組換え）［リツキシマブ後続２］,１００ｍｇ１０ｍＬ１瓶,リツキシマブＢＳ点滴静注１００ｍｇ「ファイザー」,ファイザー,"12,193 "
注射薬,リツキシマブ（遺伝子組換え）［リツキシマブ後続２］,５００ｍｇ５０ｍＬ１瓶,リツキシマブＢＳ点滴静注５００ｍｇ「ファイザー」,ファイザー,"59,140 "
注射薬,トラスツズマブ　デルクステカン（遺伝子組換え）,１００ｍｇ１瓶,エンハーツ点滴静注用１００ｍｇ,第一三共,"160,543 "
注射薬,ボロファラン（１０Ｂ）,９，０００ｍｇ３００ｍＬ１袋,ステボロニン点滴静注バッグ９０００ｍｇ／３００ｍＬ,ステラファーマ,"444,215 "
注射薬,イサツキシマブ（遺伝子組換え）,１００ｍｇ５ｍＬ１瓶,サークリサ点滴静注１００ｍｇ,サノフィ,"64,699 "
注射薬,イサツキシマブ（遺伝子組換え）,５００ｍｇ２５ｍＬ１瓶,サークリサ点滴静注５００ｍｇ,サノフィ,"285,944 "
注射薬,ポラツズマブ　ベドチン（遺伝子組換え）,３０ｍｇ１瓶,ポライビー点滴静注用３０ｍｇ,中外製薬,"254,001 "
注射薬,ポラツズマブ　ベドチン（遺伝子組換え）,１４０ｍｇ１瓶,ポライビー点滴静注用１４０ｍｇ,中外製薬,"1,159,681 "
注射薬,デニロイキン　ジフチトクス（遺伝子組換え）,３００μｇ１瓶,レミトロ点滴静注用３００μｇ,エーザイ,"85,601 "
注射薬,ジヌツキシマブ（遺伝子組換え）,１７．５ｍｇ５ｍＬ１瓶,ユニツキシン点滴静注１７．５ｍｇ／５ｍＬ,大原薬品工業,"1,365,888 "
注射薬,ルテチウムオキソドトレオチド（１７７Ｌｕ）,７．４ＧＢｑ２５ｍＬ１瓶,ルタテラ静注,ノバルティス　ファーマ,"2,647,734 "
注射薬,エンホルツマブ　ベドチン（遺伝子組換え）,３０ｍｇ１瓶,パドセブ点滴静注用３０ｍｇ,アステラス製薬,"91,444 "
注射薬,エンホルツマブ　ベドチン（遺伝子組換え）,２０ｍｇ１瓶,パドセブ点滴静注用２０ｍｇ,アステラス製薬,"61,276 "
注射薬,３－ヨードベンジルグアニジン（１３１Ｉ）,１．８５ＧＢｑ５ｍＬ１瓶,ライアットＭＩＢＧ－Ｉ１３１静注,ＰＤＲファーマ,"1,072,335 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続３］,１００ｍｇ４ｍＬ１瓶,ベバシズマブＢＳ点滴静注１００ｍｇ「日医工」,日医工,"8,141 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続３］,４００ｍｇ１６ｍＬ１瓶,ベバシズマブＢＳ点滴静注４００ｍｇ「日医工」,日医工,"33,867 "
注射薬,ダリナパルシン,１３５ｍｇ１瓶,ダルビアス点滴静注用１３５ｍｇ,ソレイジア・ファーマ,"31,692 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続４］,１００ｍｇ４ｍＬ１瓶,ベバシズマブＢＳ点滴静注１００ｍｇ「ＣＴＮＫ」,日本化薬,"8,141 "
注射薬,ベバシズマブ（遺伝子組換え）［ベバシズマブ後続４］,４００ｍｇ１６ｍＬ１瓶,ベバシズマブＢＳ点滴静注４００ｍｇ「ＣＴＮＫ」,日本化薬,"30,602 "
注射薬,クリサンタスパーゼ,１０，０００単位１瓶,アーウィナーゼ筋注用１００００,大原薬品工業,"172,931 "
注射薬,トレメリムマブ（遺伝子組換え）,２５ｍｇ１．２５ｍＬ１瓶,イジュド点滴静注２５ｍｇ,アストラゼネカ,"213,831 "
注射薬,トレメリムマブ（遺伝子組換え）,３００ｍｇ１５ｍＬ１瓶,イジュド点滴静注３００ｍｇ,アストラゼネカ,"2,310,355 "
注射薬,セミプリマブ（遺伝子組換え）,３５０ｍｇ７ｍＬ１瓶,リブタヨ点滴静注３５０ｍｇ,リジェネロン・ジャパン,"450,437 "
注射薬,ロペグインターフェロン　アルファ－２ｂ（遺伝子組換え）,２５０μｇ０．５ｍＬ１筒,ベスレミ皮下注２５０μｇシリンジ,ファーマエッセンシアジャパン,"272,587 "
注射薬,ロペグインターフェロン　アルファ－２ｂ（遺伝子組換え）,５００μｇ１ｍＬ１筒,ベスレミ皮下注５００μｇシリンジ,ファーマエッセンシアジャパン,"518,246 "
注射薬,ペグアスパルガーゼ,３，７５０国際単位１瓶,オンキャスパー点滴静注用３７５０,日本セルヴィエ,"230,637 "
注射薬,エプコリタマブ（遺伝子組換え）,４ｍｇ０．８ｍＬ１瓶,エプキンリ皮下注４ｍｇ,ジェンマブ,"137,724 "
注射薬,エプコリタマブ（遺伝子組換え）,４８ｍｇ０．８ｍＬ１瓶,エプキンリ皮下注４８ｍｇ,ジェンマブ,"1,595,363 "
注射薬,エルラナタマブ（遺伝子組換え）,４４ｍｇ１．１ｍＬ１瓶,エルレフィオ皮下注４４ｍｇ,ファイザー,"558,501 "
注射薬,エルラナタマブ（遺伝子組換え）,７６ｍｇ１．９ｍＬ１瓶,エルレフィオ皮下注７６ｍｇ,ファイザー,"957,222 "
注射薬,ゾルベツキシマブ（遺伝子組換え）,１００ｍｇ１瓶,ビロイ点滴静注用１００ｍｇ,アステラス製薬,"54,502 "
